job_title,job_detail_url,job_listed,company_name,company_link,company_location
Backend Engineer - PHP/Laravel,https://eg.linkedin.com/jobs/view/backend-engineer-php-laravel-at-tagaddod-3911827096?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=4Rb4DsfqH%2BkcSeVJ3fOo7A%3D%3D&position=7&pageNum=7&trk=public_jobs_jserp-result_search-card,1 month ago,Tagaddod,https://eg.linkedin.com/company/tagaddod?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Technical Support Engineer II,https://eg.linkedin.com/jobs/view/technical-support-engineer-ii-at-breadfast-3940507103?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=urJkJVR4sRhxkvNWOVy8vA%3D%3D&position=8&pageNum=7&trk=public_jobs_jserp-result_search-card,3 days ago,Breadfast,https://eg.linkedin.com/company/breadfast?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Backend Developer,https://eg.linkedin.com/jobs/view/backend-developer-at-rawaj-hcm-3940626435?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=nQL310WDX5ANdZCU89Ye5A%3D%3D&position=9&pageNum=7&trk=public_jobs_jserp-result_search-card,4 days ago,Rawaj-HCM,https://sa.linkedin.com/company/rawaj-hcm?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Back End Developer,https://eg.linkedin.com/jobs/view/back-end-developer-at-nandbox-3940938435?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=7YwR7%2FQBU%2FKTlR%2BaR4suOg%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card,2 days ago,nandbox,https://ca.linkedin.com/company/nandbox?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Production Engineer,https://eg.linkedin.com/jobs/view/production-engineer-at-methode-electronics-3924694012?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=UkaQof1jvEG31qiQc3Ywqg%3D%3D&position=11&pageNum=7&trk=public_jobs_jserp-result_search-card,2 weeks ago,Methode Electronics,https://www.linkedin.com/company/methode-electronics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Full Stack Engineer (TypeScript) - Graduates Program,https://eg.linkedin.com/jobs/view/full-stack-engineer-typescript-graduates-program-at-b-labs-3941659056?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=WTd%2FT5nn8VFYoqMOGPYTnA%3D%3D&position=12&pageNum=7&trk=public_jobs_jserp-result_search-card,1 day ago,b_labs,https://eg.linkedin.com/company/wearablabs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Application Support Engineer,https://eg.linkedin.com/jobs/view/application-support-engineer-at-egyptian-banks-company-3891662838?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=4TOu9UVWQ7qgMWgZafowTA%3D%3D&position=13&pageNum=7&trk=public_jobs_jserp-result_search-card,2 months ago,Egyptian Banks Company,https://eg.linkedin.com/company/egyptian-banks-company?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm 5th, Al Minya, Egypt"
Engineer I,https://eg.linkedin.com/jobs/view/engineer-i-at-marriott-international-3933477710?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=u5O7BOIHEWFtjcxllAe%2FKg%3D%3D&position=14&pageNum=7&trk=public_jobs_jserp-result_search-card,1 week ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Facilites engineer,https://eg.linkedin.com/jobs/view/facilites-engineer-at-standards-for-projects-and-facilities-management-%E2%80%BA-3939954643?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=xQ6kuk9AH%2BrZtZn%2BS1Kfmw%3D%3D&position=15&pageNum=7&trk=public_jobs_jserp-result_search-card,4 days ago,Standards for Projects and Facilities Management ›,https://www.linkedin.com/company/standardsfm?trk=public_jobs_jserp-result_job-search-card-subtitle,"El Minya, Al Minya, Egypt"
SOC Developer,https://eg.linkedin.com/jobs/view/soc-developer-at-ssc-egypt-3940568723?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=gTmySvd%2Bc1vtLdrf9zszxg%3D%3D&position=16&pageNum=7&trk=public_jobs_jserp-result_search-card,3 days ago,SSC Egypt,https://eg.linkedin.com/company/ssc-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Engineer I,https://eg.linkedin.com/jobs/view/engineer-i-at-marriott-international-3932940886?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=ndSxzIDiSsu0TIi8o0KeBw%3D%3D&position=17&pageNum=7&trk=public_jobs_jserp-result_search-card,1 week ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Android Engineer,https://eg.linkedin.com/jobs/view/android-engineer-at-halan-%D8%AD%D8%A7%D9%84%D8%A7-3915889745?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=JNqNTjdcC%2FRFPHAALDSdGw%3D%3D&position=18&pageNum=7&trk=public_jobs_jserp-result_search-card,1 month ago,Halan - حالا,https://eg.linkedin.com/company/halan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Project Engineer,https://eg.linkedin.com/jobs/view/project-engineer-at-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF%D9%8A-%D8%A7%D9%84%D9%8A%D9%83%D8%AA%D8%B1%D9%8A%D9%83-3911068486?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=DbOb2ajJij3ge3%2BuIPVOFg%3D%3D&position=19&pageNum=7&trk=public_jobs_jserp-result_search-card,1 month ago,ELSEWEDY ELECTRIC,https://eg.linkedin.com/company/elsewedyelectric?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Back-End Engineer,https://eg.linkedin.com/jobs/view/back-end-engineer-at-remofirst-3900597045?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=F1HYrtbwMmniKOojrlUQBA%3D%3D&position=20&pageNum=7&trk=public_jobs_jserp-result_search-card,1 month ago,Remofirst,https://www.linkedin.com/company/remofirst?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Mid QC Engineer,https://eg.linkedin.com/jobs/view/mid-qc-engineer-at-blackstone-eit-3918806362?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=Ub6IINjmR4dWoCg6HkBtyg%3D%3D&position=21&pageNum=7&trk=public_jobs_jserp-result_search-card,1 month ago,BlackStone eIT,https://www.linkedin.com/company/blackstoneeit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Engineer I,https://eg.linkedin.com/jobs/view/engineer-i-at-marriott-international-3933245415?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=WdWq5Awjb5s4OYSsdaVfPw%3D%3D&position=22&pageNum=7&trk=public_jobs_jserp-result_search-card,1 week ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Junior Estimation Engineer,https://eg.linkedin.com/jobs/view/junior-estimation-engineer-at-mac-construction-for-urban-planning-3943961443?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=fCKJWhphVivpG2kZJNj5Kg%3D%3D&position=23&pageNum=7&trk=public_jobs_jserp-result_search-card,2 hours ago,Mac Construction for urban planning,https://eg.linkedin.com/company/mac-construction-for-urban-planning?trk=public_jobs_jserp-result_job-search-card-subtitle,"Heliopolis, Cairo, Egypt"
Technical Office Engineer,https://eg.linkedin.com/jobs/view/technical-office-engineer-at-emdad-for-management-consultation-3913128929?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=%2F1pxhaX9xzlQoPstE48ysw%3D%3D&position=24&pageNum=7&trk=public_jobs_jserp-result_search-card,2 months ago,Emdad For Management Consultation,https://sa.linkedin.com/company/emdad-for-projects-management?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm El Maadi, Cairo, Egypt"
Senior AI analyst,https://eg.linkedin.com/jobs/view/senior-ai-analyst-at-dot-it-3928250164?refId=N0vbaSnwW0jgzfYb73YqMw%3D%3D&trackingId=Kp78HiWIR2%2FvdYCEVoI%2F1g%3D%3D&position=25&pageNum=7&trk=public_jobs_jserp-result_search-card,3 weeks ago,Dot-IT,https://tn.linkedin.com/company/dotit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
RPA Developer I,https://eg.linkedin.com/jobs/view/rpa-developer-i-at-envision-employment-solutions-3940194179?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=RMjcsYsry95qtB7Gkv%2FReg%3D%3D&position=1&pageNum=8&trk=public_jobs_jserp-result_search-card,3 days ago,Envision Employment Solutions,https://eg.linkedin.com/company/envision-employment-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
"GRADUATE SOFTWARE ENGINEER - Dubai, UAE",https://eg.linkedin.com/jobs/view/graduate-software-engineer-dubai-uae-at-cobblestone-energy-3641768415?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=pw%2F5yR5lN4otox6YxNdm5w%3D%3D&position=2&pageNum=8&trk=public_jobs_jserp-result_search-card,11 months ago,Cobblestone Energy,https://ae.linkedin.com/company/cobblestone-energy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Software Engineer for AI Training Data (Python),https://eg.linkedin.com/jobs/view/software-engineer-for-ai-training-data-python-at-g2i-inc-3943725592?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=QzghlSxgC%2F0hWr%2B9aiJC0Q%3D%3D&position=3&pageNum=8&trk=public_jobs_jserp-result_search-card,12 hours ago,G2i Inc.,https://www.linkedin.com/company/g2i-inc-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Chief Engineer,https://eg.linkedin.com/jobs/view/chief-engineer-at-accor-3907592998?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=abQZEKVNTMbvceUEhHyWqw%3D%3D&position=4&pageNum=8&trk=public_jobs_jserp-result_search-card,1 month ago,Accor,https://fr.linkedin.com/company/accor?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sharm El Sheikh, South Sinai, Egypt"
Customer Insights Specialist,https://eg.linkedin.com/jobs/view/customer-insights-specialist-at-superpay-by-e-3923999298?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=LuySHtqbh5cnC%2F1ALt%2B5MA%3D%3D&position=5&pageNum=8&trk=public_jobs_jserp-result_search-card,3 weeks ago,SuperPay by e&,https://eg.linkedin.com/company/superpay.eg?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm El Maadi, Cairo, Egypt"
Customer Support Engineer Manager,https://eg.linkedin.com/jobs/view/customer-support-engineer-manager-at-ssc-egypt-3924220864?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=FF%2BHvqEu98PB8rPG%2BZnXZg%3D%3D&position=6&pageNum=8&trk=public_jobs_jserp-result_search-card,1 month ago,SSC Egypt,https://eg.linkedin.com/company/ssc-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Frontend Developer,https://eg.linkedin.com/jobs/view/frontend-developer-at-ssc-egypt-3924250167?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=lVr5aCAUEsz%2Bf4dXjDzJxg%3D%3D&position=7&pageNum=8&trk=public_jobs_jserp-result_search-card,3 weeks ago,SSC Egypt,https://eg.linkedin.com/company/ssc-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
QA Engineer,https://eg.linkedin.com/jobs/view/qa-engineer-at-mondia-group-3927641865?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=s37Mjy39qdeVaPhVM2aWcg%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card,2 weeks ago,Mondia Group,https://ae.linkedin.com/company/mondia-media?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Platform Operations Associate,https://eg.linkedin.com/jobs/view/platform-operations-associate-at-jumia-group-3940168256?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=0p4AakQ2frS7TDxtbqKdjg%3D%3D&position=9&pageNum=8&trk=public_jobs_jserp-result_search-card,3 days ago,Jumia Group,https://ng.linkedin.com/company/jumia-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Associate Consultant,https://eg.linkedin.com/jobs/view/associate-consultant-at-strategic-gears-3677136056?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=J7aGcji%2B060C3vNALLnDcg%3D%3D&position=10&pageNum=8&trk=public_jobs_jserp-result_search-card,11 months ago,Strategic Gears,https://sa.linkedin.com/company/strategic-gears?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Engineer I,https://eg.linkedin.com/jobs/view/engineer-i-at-marriott-international-3932937954?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=32PzfoBt%2BLyr0bkPo1LL5Q%3D%3D&position=11&pageNum=8&trk=public_jobs_jserp-result_search-card,1 week ago,Marriott International,https://www.linkedin.com/company/marriott-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Biomedical Engineer,https://eg.linkedin.com/jobs/view/biomedical-engineer-at-antal-international-3940488405?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=h6qJqT74BM320NzlSNTrVg%3D%3D&position=12&pageNum=8&trk=public_jobs_jserp-result_search-card,4 days ago,Antal International,https://uk.linkedin.com/company/antal-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Giza, Al Jizah, Egypt"
Quality Engineer,https://eg.linkedin.com/jobs/view/quality-engineer-at-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF%D9%8A-%D8%A7%D9%84%D9%8A%D9%83%D8%AA%D8%B1%D9%8A%D9%83-3917294370?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=XkcMyHvX8Hiyglqvj0aTnQ%3D%3D&position=13&pageNum=8&trk=public_jobs_jserp-result_search-card,4 weeks ago,ELSEWEDY ELECTRIC,https://eg.linkedin.com/company/elsewedyelectric?trk=public_jobs_jserp-result_job-search-card-subtitle,"10th of Ramadan, Sharkia, Egypt"
Aspire Electrical Engineering Intern,https://eg.linkedin.com/jobs/view/aspire-electrical-engineering-intern-at-abb-3935752030?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=f1EE%2BKdPBmOfhrAWK9%2BXJA%3D%3D&position=14&pageNum=8&trk=public_jobs_jserp-result_search-card,1 week ago,ABB,https://ch.linkedin.com/company/abb?trk=public_jobs_jserp-result_job-search-card-subtitle,"10th of Ramadan, Sharkia, Egypt"
Manual QA Engineer,https://eg.linkedin.com/jobs/view/manual-qa-engineer-at-remofirst-3937873053?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=SyPHBMqHvzIOboQevNixDw%3D%3D&position=15&pageNum=8&trk=public_jobs_jserp-result_search-card,5 days ago,Remofirst,https://www.linkedin.com/company/remofirst?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Senior Software Engineer (USD Salary),https://eg.linkedin.com/jobs/view/senior-software-engineer-usd-salary-at-flapkap-3887691282?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=ZuPK7OcCPDrj8yFUfqYIuA%3D%3D&position=16&pageNum=8&trk=public_jobs_jserp-result_search-card,1 month ago,FlapKap,https://ae.linkedin.com/company/flapkap?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Project Engineer,https://eg.linkedin.com/jobs/view/project-engineer-at-nestl%C3%A9-3941196036?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=GC%2Bh3S%2BQaJUqnn2xWYwWTw%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card,2 days ago,Nestlé,https://ch.linkedin.com/company/nestle-s-a-?trk=public_jobs_jserp-result_job-search-card-subtitle,"6th of October, Cairo, Egypt"
System Engineer,https://eg.linkedin.com/jobs/view/system-engineer-at-%D8%A7%D9%84%D8%B3%D9%88%D9%8A%D8%AF%D9%8A-%D8%A7%D9%84%D9%8A%D9%83%D8%AA%D8%B1%D9%8A%D9%83-3921848201?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=yS3ekBPdRllYEX0lceE8tg%3D%3D&position=18&pageNum=8&trk=public_jobs_jserp-result_search-card,3 weeks ago,ELSEWEDY ELECTRIC,https://eg.linkedin.com/company/elsewedyelectric?trk=public_jobs_jserp-result_job-search-card-subtitle,"New Cairo, Cairo, Egypt"
Development Engineer,https://eg.linkedin.com/jobs/view/development-engineer-at-mobica-3932178814?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=n%2FJJQhpYNapQMfnOeN%2BzMg%3D%3D&position=19&pageNum=8&trk=public_jobs_jserp-result_search-card,1 week ago,mobica.,https://eg.linkedin.com/company/mobicaegypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"6th of October, Al Jizah, Egypt"
Ranking Data Analyst,https://eg.linkedin.com/jobs/view/ranking-data-analyst-at-nile-university-3942157608?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=DSYk8m4OYkoULZY%2F0w3t6w%3D%3D&position=20&pageNum=8&trk=public_jobs_jserp-result_search-card,1 day ago,Nile University,https://eg.linkedin.com/company/nile-university?trk=public_jobs_jserp-result_job-search-card-subtitle,"Giza, Al Jizah, Egypt"
Pre Sales Engineering Senior Supervisor,https://eg.linkedin.com/jobs/view/pre-sales-engineering-senior-supervisor-at-telecom-egypt-3931166762?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=8qXswgBTOCSKNBRxp7kLdA%3D%3D&position=21&pageNum=8&trk=public_jobs_jserp-result_search-card,2 weeks ago,Telecom Egypt,https://eg.linkedin.com/company/telecom-egypt?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Fresh/Undergraduate Reel Creator,https://eg.linkedin.com/jobs/view/fresh-undergraduate-reel-creator-at-jokeyjoy-games-3929571469?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=AEk%2FtVfDh65g6xPBLPZOkw%3D%3D&position=22&pageNum=8&trk=public_jobs_jserp-result_search-card,1 week ago,JokeyJoy Games,https://eg.linkedin.com/company/jokeyjoy-games?trk=public_jobs_jserp-result_job-search-card-subtitle,"New Cairo, Cairo, Egypt"
R&D Specialist,https://eg.linkedin.com/jobs/view/r-d-specialist-at-blackstone-eit-3887645069?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=c7kxYMqtiKURwZMMmZzAeA%3D%3D&position=23&pageNum=8&trk=public_jobs_jserp-result_search-card,1 month ago,BlackStone eIT,https://www.linkedin.com/company/blackstoneeit?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
"ETIC, Fullstack Intern",https://eg.linkedin.com/jobs/view/etic-fullstack-intern-at-pwc-middle-east-3854208342?refId=SPLlLLc7eNaU1Sha5TYuBA%3D%3D&trackingId=Yop8KuoKo2sy866aKBBT4w%3D%3D&position=24&pageNum=8&trk=public_jobs_jserp-result_search-card,2 weeks ago,PwC Middle East,https://ae.linkedin.com/company/pwc-middle-east?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Assistant Project Engineer,https://eg.linkedin.com/jobs/view/assistant-project-engineer-at-goldwind-3923454979?refId=MZBD5djYTTORJXJw5ZFQMg%3D%3D&trackingId=ftkc8Q%2BuSev22Th4fQUgnA%3D%3D&position=1&pageNum=9&trk=public_jobs_jserp-result_search-card,3 weeks ago,Goldwind,https://cn.linkedin.com/company/goldwind?trk=public_jobs_jserp-result_job-search-card-subtitle,"Al Bahr al Ahmar, Egypt"
Technical Support Engineer II,https://eg.linkedin.com/jobs/view/technical-support-engineer-ii-at-breadfast-3940507103?refId=MZBD5djYTTORJXJw5ZFQMg%3D%3D&trackingId=KVsnZF5Juzw3pUTHtRKxRA%3D%3D&position=2&pageNum=9&trk=public_jobs_jserp-result_search-card,3 days ago,Breadfast,https://eg.linkedin.com/company/breadfast?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Senior Product Analytics Manager,https://eg.linkedin.com/jobs/view/senior-product-analytics-manager-at-mondia-group-3891679730?refId=MZBD5djYTTORJXJw5ZFQMg%3D%3D&trackingId=fSykAxfJxW2e8z6SCiOPDg%3D%3D&position=3&pageNum=9&trk=public_jobs_jserp-result_search-card,2 months ago,Mondia Group,https://ae.linkedin.com/company/mondia-media?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Backend Developer,https://eg.linkedin.com/jobs/view/backend-developer-at-rawaj-hcm-3940626435?refId=MZBD5djYTTORJXJw5ZFQMg%3D%3D&trackingId=4MwRMC4WqN78%2FCc2wPl%2BtA%3D%3D&position=4&pageNum=9&trk=public_jobs_jserp-result_search-card,4 days ago,Rawaj-HCM,https://sa.linkedin.com/company/rawaj-hcm?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Reporting & Advanced Analytics Analyst,https://eg.linkedin.com/jobs/view/reporting-advanced-analytics-analyst-at-henkel-3894732211?refId=MZBD5djYTTORJXJw5ZFQMg%3D%3D&trackingId=XibqecR1nddzSE69ok0iig%3D%3D&position=5&pageNum=9&trk=public_jobs_jserp-result_search-card,2 weeks ago,Henkel,https://de.linkedin.com/company/henkel?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Back End Developer,https://eg.linkedin.com/jobs/view/back-end-developer-at-nandbox-3940938435?refId=MZBD5djYTTORJXJw5ZFQMg%3D%3D&trackingId=cbOO4MKbr8tVPg6SIY8kBQ%3D%3D&position=6&pageNum=9&trk=public_jobs_jserp-result_search-card,2 days ago,nandbox,https://ca.linkedin.com/company/nandbox?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Production Engineer,https://eg.linkedin.com/jobs/view/production-engineer-at-methode-electronics-3924694012?refId=MZBD5djYTTORJXJw5ZFQMg%3D%3D&trackingId=cCDumhiZGv4ZvAIZPlTfpQ%3D%3D&position=7&pageNum=9&trk=public_jobs_jserp-result_search-card,2 weeks ago,Methode Electronics,https://www.linkedin.com/company/methode-electronics?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Egypt"
Full Stack Engineer (TypeScript) - Graduates Program,https://eg.linkedin.com/jobs/view/full-stack-engineer-typescript-graduates-program-at-b-labs-3941659056?refId=MZBD5djYTTORJXJw5ZFQMg%3D%3D&trackingId=6LalvMVnae%2FsT%2F9%2FNFlX%2Bg%3D%3D&position=8&pageNum=9&trk=public_jobs_jserp-result_search-card,1 day ago,b_labs,https://eg.linkedin.com/company/wearablabs?trk=public_jobs_jserp-result_job-search-card-subtitle,"Cairo, Cairo, Egypt"
Application Support Engineer,https://eg.linkedin.com/jobs/view/application-support-engineer-at-egyptian-banks-company-3891662838?refId=MZBD5djYTTORJXJw5ZFQMg%3D%3D&trackingId=ceIrj9XNscocXBkQRBsO7A%3D%3D&position=9&pageNum=9&trk=public_jobs_jserp-result_search-card,2 months ago,Egyptian Banks Company,https://eg.linkedin.com/company/egyptian-banks-company?trk=public_jobs_jserp-result_job-search-card-subtitle,"Qesm 5th, Al Minya, Egypt"
